Store_Name,Categories,Location,Zip_Code,Price,Rating,Review_Count,geometry,State,County,City,Name,RegionID,price_int,chain,strictly_coffee,coffee_is_cat,breakfast_and_brunch,bakeries,diner,deli,ice_cream_and_froyo,juice_and_smoothie,primary_category
Inman Perk,"['Coffee & Tea', 'Cafes']","(33.7624937485785, -84.3591471122475)",30307.0,$,3.5,307,POINT (-84.3591471122475 33.7624937485785),GA,Fulton,Atlanta,Inman Park,272817,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Revolution Doughnuts,"['Donuts', 'Coffee & Tea']","(33.7544850174702, -84.3639533949551)",30307.0,$$,4.5,124,POINT (-84.3639533949551 33.7544850174702),GA,Fulton,Atlanta,Inman Park,272817,2,False,False,True,False,False,False,False,False,False,other
Voga Italian Gelato,"['Coffee & Tea', 'Gelato', 'Ice Cream & Frozen Yogurt']","(33.7623457, -84.3582989)",30307.0,$$,5.0,98,POINT (-84.35829889999999 33.7623457),GA,Fulton,Atlanta,Inman Park,272817,2,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
Java Lords,"['Coffee & Tea', 'Bars']","(33.7638793005705, -84.3510021235565)",30307.0,$,3.5,74,POINT (-84.3510021235565 33.7638793005705),GA,Fulton,Atlanta,Inman Park,272817,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(33.76806640625, -84.3494186401367)",30307.0,$$,3.0,53,POINT (-84.3494186401367 33.76806640625),GA,Fulton,Atlanta,Inman Park,272817,2,True,True,True,False,False,False,False,False,False,chain
Village Coffee House,"['Coffee & Tea', 'Sandwiches', 'Ice Cream & Frozen Yogurt']","(33.7656837023299, -84.3493701018524)",30307.0,$,2.5,14,POINT (-84.3493701018524 33.7656837023299),GA,Fulton,Atlanta,Inman Park,272817,1,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
JavaVino,"['Coffee & Tea', 'Wine Bars']","(33.7701416015625, -84.3521575927734)",30307.0,$,4.0,174,POINT (-84.35215759277339 33.7701416015625),GA,Fulton,Atlanta,Poncey-Highland,276516,1,False,False,True,False,False,False,False,False,False,other
Saint Germain,"['Sandwiches', 'Bakeries', 'Coffee & Tea']","(33.773376122117, -84.3643160909414)",30308.0,$,4.0,57,POINT (-84.3643160909414 33.773376122117),GA,Fulton,Atlanta,Poncey-Highland,276516,1,False,False,True,False,True,False,False,False,False,bakeries
Blue Donkey Coffee,['Coffee & Tea'],"(33.7742315458026, -84.3987850534424)",30313.0,$,4.5,15,POINT (-84.3987850534424 33.7742315458026),GA,Fulton,Atlanta,Georgia Tech,399508,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Java World Coffee Cart,"['Coffee & Tea', 'Breakfast & Brunch', 'Bagels']","(33.777448, -84.39737)",30332.0,$,4.5,9,POINT (-84.39737 33.777448),GA,Fulton,Atlanta,Georgia Tech,399508,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Starbucks,['Coffee & Tea'],"(33.7741630057631, -84.3965101960896)",30332.0,$$,2.0,23,POINT (-84.39651019608959 33.7741630057631),GA,Fulton,Atlanta,Georgia Tech,399508,2,True,True,True,False,False,False,False,False,False,chain
Grant Park Coffeehouse,"['Coffee & Tea', 'Bakeries', 'Sandwiches']","(33.7338027954102, -84.3738555908203)",30315.0,$,4.0,158,POINT (-84.3738555908203 33.7338027954102),GA,Fulton,Atlanta,Grant Park,269330,1,False,False,True,False,True,False,False,False,False,bakeries
Revelator Grant Park,['Coffee & Tea'],"(33.7460481420592, -84.3728072041522)",30312.0,$,3.5,307,POINT (-84.3728072041522 33.7460481420592),GA,Fulton,Atlanta,Grant Park,269330,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Java Cats Cafe,"['Themed Cafes', 'Coffee & Tea', 'Pet Adoption']","(33.74656, -84.37421)",30312.0,$,4.5,97,POINT (-84.37421000000001 33.74656),GA,Fulton,Atlanta,Grant Park,269330,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(33.742124, -84.360634)",30316.0,$$,3.0,8,POINT (-84.360634 33.742124),GA,Fulton,Atlanta,Grant Park,269330,2,True,True,True,False,False,False,False,False,False,chain
Cafe + Velo,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']","(33.7543109804392, -84.3750140815973)",30312.0,$,4.5,86,POINT (-84.3750140815973 33.7543109804392),GA,Fulton,Atlanta,Sweet Auburn,276600,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Café 458 Brunch,"['Breakfast & Brunch', 'Cafes', 'Coffee & Tea']","(33.75453, -84.3726)",30312.0,$,4.5,142,POINT (-84.37260000000001 33.75453),GA,Fulton,Atlanta,Sweet Auburn,276600,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Drip,"['Coffee & Tea', 'Breakfast & Brunch']","(33.7407029474063, -84.3572322694078)",30316.0,$,4.0,86,POINT (-84.3572322694078 33.7407029474063),GA,Dekalb,Atlanta,Ormewood Park,274926,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Jayida Ché Tea Spot,['Coffee & Tea'],"(33.7339531974604, -84.3493953152877)",30316.0,$$,5.0,18,POINT (-84.34939531528769 33.7339531974604),GA,Dekalb,Atlanta,Ormewood Park,274926,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Joseph & Co,"['Coffee & Tea', 'Home Decor', 'Caterers']","(33.74041, -84.35784)",30316.0,$$,4.0,9,POINT (-84.35784 33.74041),GA,Dekalb,Atlanta,Ormewood Park,274926,2,False,False,True,False,False,False,False,False,False,other
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(33.7418243388477, -84.3496222794056)",30316.0,$,1.5,62,POINT (-84.34962227940559 33.7418243388477),GA,Dekalb,Atlanta,Ormewood Park,274926,1,True,False,True,False,False,False,False,False,False,chain
Drip,"['Coffee & Tea', 'Breakfast & Brunch']","(33.7407029474063, -84.3572322694078)",30316.0,$,4.0,86,POINT (-84.3572322694078 33.7407029474063),GA,Fulton,Atlanta,Ormewood Park,274926,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Jayida Ché Tea Spot,['Coffee & Tea'],"(33.7339531974604, -84.3493953152877)",30316.0,$$,5.0,18,POINT (-84.34939531528769 33.7339531974604),GA,Fulton,Atlanta,Ormewood Park,274926,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Joseph & Co,"['Coffee & Tea', 'Home Decor', 'Caterers']","(33.74041, -84.35784)",30316.0,$$,4.0,9,POINT (-84.35784 33.74041),GA,Fulton,Atlanta,Ormewood Park,274926,2,False,False,True,False,False,False,False,False,False,other
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(33.7418243388477, -84.3496222794056)",30316.0,$,1.5,62,POINT (-84.34962227940559 33.7418243388477),GA,Fulton,Atlanta,Ormewood Park,274926,1,True,False,True,False,False,False,False,False,False,chain
My Coffee Shop @ Eastlake,"['Breakfast & Brunch', 'Coffee & Tea', 'American (Traditional)']","(33.7473521, -84.3059586)",30317.0,$,4.5,126,POINT (-84.3059586 33.7473521),GA,Dekalb,Atlanta,East Lake,128381,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Community Grounds,"['Coffee & Tea', 'Breakfast & Brunch']","(33.719275, -84.385386)",30315.0,$,4.5,25,POINT (-84.385386 33.719275),GA,Fulton,Atlanta,South Atlanta,269432,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Weekday Cafe,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']","(33.7123323976994, -84.3831418454647)",30303.0,$,4.0,16,POINT (-84.38314184546471 33.7123323976994),GA,Fulton,Atlanta,South Atlanta,269432,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Brother Moto,"['Motorcycle Gear', 'Coffee & Tea', 'Motorcycle Repair']","(33.7467949, -84.3656499)",30312.0,$,4.5,22,POINT (-84.36564989999999 33.7467949),GA,Fulton,Atlanta,Cabbagetown,127516,1,False,False,True,False,False,False,False,False,False,other
ADios Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Desserts']","(33.7498012, -84.4009361)",30313.0,$$,4.5,229,POINT (-84.4009361 33.7498012),GA,Fulton,Atlanta,Castleberry Hill,269293,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
640 West Atl,"['Venues & Event Spaces', 'Cafes', 'Coffee & Tea']","(33.73756, -84.4154)",30310.0,$,4.0,25,POINT (-84.41540000000001 33.73756),GA,Fulton,Atlanta,West End,132606,1,False,False,True,False,False,False,False,False,False,other
McDonald's,"['Coffee & Tea', 'Burgers', 'Fast Food']","(33.7381732538616, -84.4257433712483)",30310.0,$,2.5,22,POINT (-84.4257433712483 33.7381732538616),GA,Fulton,Atlanta,West End,132606,1,True,False,True,False,False,False,False,False,False,chain
Krispy Kreme,"['Donuts', 'Coffee & Tea']","(33.73763, -84.41595)",30310.0,$,2.5,33,POINT (-84.41595 33.73763),GA,Fulton,Atlanta,West End,132606,1,False,False,True,False,False,False,False,False,False,other
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(33.73859, -84.43041)",30310.0,$$,2.0,12,POINT (-84.43040999999999 33.73859),GA,Fulton,Atlanta,West End,132606,2,True,False,True,False,False,False,False,False,False,chain
Dr. Bombay's Underwater Tea Party,"['Tea Rooms', 'Coffee & Tea', 'Bakeries']","(33.7647306636398, -84.3336399705689)",30307.0,$,4.0,281,POINT (-84.3336399705689 33.7647306636398),GA,Dekalb,Atlanta,Candler Park,269285,1,False,False,True,False,True,False,False,False,False,bakeries
San Francisco Coffee Roasting Company,['Coffee & Tea'],"(33.76249, -84.33332)",30307.0,$,3.0,67,POINT (-84.33332 33.76249),GA,Dekalb,Atlanta,Candler Park,269285,1,False,True,True,False,False,False,False,False,False,strictly_coffee
The Flying Biscuit Cafe,"['Breakfast & Brunch', 'Coffee & Tea', 'American (Traditional)']","(33.764672, -84.3331937)",30307.0,$$,4.0,579,POINT (-84.3331937 33.764672),GA,Dekalb,Atlanta,Candler Park,269285,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Starbucks,['Coffee & Tea'],"(33.8059371087357, -84.3935833498836)",30309.0,$,4.0,18,POINT (-84.3935833498836 33.8059371087357),GA,Fulton,Atlanta,Brookwood Hills,127432,1,True,True,True,False,False,False,False,False,False,chain
Bon Glaze,"['Donuts', 'Coffee & Tea', 'Shaved Ice']","(33.8584213, -84.3816075)",30342.0,$$,4.5,70,POINT (-84.3816075 33.8584213),GA,Fulton,Atlanta,East Chastain Park,269311,2,False,False,True,False,False,False,False,False,False,other
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(33.8738840389489, -84.3814412457959)",30342.0,$,2.5,20,POINT (-84.3814412457959 33.8738840389489),GA,Fulton,Atlanta,East Chastain Park,269311,1,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(33.8042384313138, -84.4127716424667)",30318.0,$,3.5,63,POINT (-84.41277164246669 33.8042384313138),GA,Fulton,Atlanta,Berkeley Park,269268,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(33.79788, -84.37101)",30324.0,$,4.0,48,POINT (-84.37101 33.79788),GA,Fulton,Atlanta,Piedmont Heights,403427,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(33.8497051, -84.4276657)",30327.0,$$,3.5,29,POINT (-84.42766570000001 33.8497051),GA,Fulton,Atlanta,West Paces Ferry - Northside,403402,2,True,True,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(33.847017, -84.429594)",30327.0,$,1.5,23,POINT (-84.42959399999999 33.847017),GA,Fulton,Atlanta,West Paces Ferry - Northside,403402,1,True,False,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Coffee & Tea', 'Donuts']","(33.80244, -84.41533)",30318.0,$,3.0,28,POINT (-84.41533 33.80244),GA,Fulton,Atlanta,Underwood Hills,269447,1,True,False,True,False,False,False,False,False,False,chain
The Bubble Tea Truck,"['Coffee & Tea', 'Food Trucks', 'Bubble Tea']","(33.8063087, -84.4131927)",30318.0,$,3.5,8,POINT (-84.4131927 33.8063087),GA,Fulton,Atlanta,Wildwood,403410,1,False,False,True,False,False,False,False,False,False,other
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(33.8092173011616, -84.4132281839848)",30318.0,$,1.5,31,POINT (-84.4132281839848 33.8092173011616),GA,Fulton,Atlanta,Wildwood,403410,1,True,False,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(33.80556, -84.36685)",30324.0,$,2.5,38,POINT (-84.36685 33.80556),GA,Dekalb,Atlanta,Morningside - Lenox Park,274592,1,True,False,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(33.80556, -84.36685)",30324.0,$,2.5,38,POINT (-84.36685 33.80556),GA,Fulton,Atlanta,Morningside - Lenox Park,274592,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(33.75435, -84.41726)",30314.0,$$,1.0,8,POINT (-84.41726 33.75435),GA,Fulton,Atlanta,Atlanta University Center,403158,2,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Coffee & Tea', 'Burgers']","(33.6478770670812, -84.3657776548162)",30297.0,$,1.0,14,POINT (-84.3657776548162 33.6478770670812),GA,Fulton,Atlanta,South River Gardens,403173,1,True,False,True,False,False,False,False,False,False,chain
Bougie's Donuts & Coffee,"['Donuts', 'Coffee & Tea', 'Bakeries']","(30.2325847912009, -97.821085660971)",78745.0,$$,4.5,117,POINT (-97.82108566097099 30.2325847912009),TX,Travis,Austin,East Oak Hill,416969,2,False,False,True,False,True,False,False,False,False,bakeries
The Coffee Bean & Tea Leaf,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']","(30.2360658375663, -97.8218503771814)",78735.0,$,3.5,46,POINT (-97.82185037718141 30.2360658375663),TX,Travis,Austin,East Oak Hill,416969,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Starbucks,['Coffee & Tea'],"(30.222143143191, -97.8372835671594)",78749.0,$$,3.5,44,POINT (-97.8372835671594 30.222143143191),TX,Travis,Austin,East Oak Hill,416969,2,True,True,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(30.2321333362991, -97.8231829404832)",78735.0,$,1.5,7,POINT (-97.82318294048321 30.2321333362991),TX,Travis,Austin,East Oak Hill,416969,1,True,False,True,False,False,False,False,False,False,chain
Summermoon Coffee Bar,"['Coffee & Tea', 'Coffee Roasteries']","(30.2053882530879, -97.8063101693988)",78745.0,$$,4.0,51,POINT (-97.8063101693988 30.2053882530879),TX,Travis,Austin,Garrison Park,271395,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Starbucks,['Coffee & Tea'],"(30.20793, -97.81541)",78745.0,$,4.0,58,POINT (-97.81541 30.20793),TX,Travis,Austin,Garrison Park,271395,1,True,True,True,False,False,False,False,False,False,chain
Taquerias Arandinas,"['Mexican', 'Breakfast & Brunch', 'Coffee & Tea']","(30.1976051330566, -97.7879333496094)",78745.0,$,4.0,103,POINT (-97.7879333496094 30.1976051330566),TX,Travis,Austin,Garrison Park,271395,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(30.2091539, -97.8049866110632)",78745.0,$$,2.5,10,POINT (-97.8049866110632 30.2091539),TX,Travis,Austin,Garrison Park,271395,2,True,False,True,False,False,False,False,False,False,chain
Third Coast Coffee Roasting Company,"['Coffee & Tea', 'Coffee Roasteries']","(30.21736, -97.76784)",78745.0,$,5.0,69,POINT (-97.76784000000001 30.21736),TX,Travis,Austin,West Congress,271632,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Radio Coffee & Beer,"['Coffee & Tea', 'Tacos', 'Beer Bar']","(30.231538, -97.787778)",78704.0,$,4.0,545,POINT (-97.787778 30.231538),TX,Travis,Austin,South Lamar,271570,1,False,False,True,False,False,False,False,False,False,other
Patika,"['Coffee & Tea', 'Cafes', 'Breakfast & Brunch']","(30.2475078504171, -97.772622294724)",78704.0,$,4.5,294,POINT (-97.772622294724 30.2475078504171),TX,Travis,Austin,South Lamar,271570,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Cosmic Coffee + Beer Garden,"['Coffee & Tea', 'Music Venues', 'Beer Gardens']","(30.2274, -97.76272)",78704.0,$$,4.5,139,POINT (-97.76272 30.2274),TX,Travis,Austin,Dawson,273440,2,False,False,True,False,False,False,False,False,False,other
Malone Specialty Coffee,"['Coffee & Tea', 'Food Trucks']","(30.2596502, -97.758223)",78704.0,$,4.5,34,POINT (-97.758223 30.2596502),TX,Travis,Austin,Zilker,271667,1,False,False,True,False,False,False,False,False,False,other
Stonehouse Coffee & Bar,"['Coffee & Tea', 'Gelato', 'Wine Bars']","(30.2552525364648, -97.7617144054383)",78704.0,$$,4.5,113,POINT (-97.7617144054383 30.2552525364648),TX,Travis,Austin,Zilker,271667,2,False,False,True,False,False,False,False,False,False,other
Irie Bean Coffee & Wine Bar,"['Coffee & Tea', 'Wine Bars']","(30.247509, -97.774888)",78704.0,$,4.5,178,POINT (-97.774888 30.247509),TX,Travis,Austin,Zilker,271667,1,False,False,True,False,False,False,False,False,False,other
Picnik,"['Coffee & Tea', 'Juice Bars & Smoothies']","(30.2512817994368, -97.7659426379593)",78704.0,$$,4.5,255,POINT (-97.7659426379593 30.2512817994368),TX,Travis,Austin,Zilker,271667,2,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Caffé Medici,['Coffee & Tea'],"(30.2557502471859, -97.7627777092766)",78704.0,$,4.0,76,POINT (-97.76277770927661 30.2557502471859),TX,Travis,Austin,Zilker,271667,1,False,True,True,False,False,False,False,False,False,strictly_coffee
NadaMoo!,"['Ice Cream & Frozen Yogurt', 'Vegan', 'Coffee & Tea']","(30.25054, -97.76547)",78704.0,$,4.0,34,POINT (-97.76546999999999 30.25054),TX,Travis,Austin,Zilker,271667,1,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
Opa! Coffee & Wine Bar,"['Wine Bars', 'Greek', 'Coffee & Tea']","(30.24899, -97.76946)",78704.0,$$,4.0,400,POINT (-97.76946 30.24899),TX,Travis,Austin,Zilker,271667,2,False,False,True,False,False,False,False,False,False,other
Snooze An AM Eatery,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']","(30.250894, -97.765847)",78704.0,$$,4.0,788,POINT (-97.76584699999999 30.250894),TX,Travis,Austin,Zilker,271667,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Starbucks,['Coffee & Tea'],"(30.2519187927246, -97.7635116577148)",78704.0,$,3.5,62,POINT (-97.7635116577148 30.2519187927246),TX,Travis,Austin,Zilker,271667,1,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(30.2439924, -97.7822341)",78704.0,$,3.0,12,POINT (-97.7822341 30.2439924),TX,Travis,Austin,Zilker,271667,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(30.2525047230018, -97.7629271149635)",78704.0,$,3.0,6,POINT (-97.7629271149635 30.2525047230018),TX,Travis,Austin,Zilker,271667,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(30.2603380308137, -97.7581346818124)",78704.0,$,2.0,41,POINT (-97.75813468181239 30.2603380308137),TX,Travis,Austin,Zilker,271667,1,True,False,True,False,False,False,False,False,False,chain
Seventh Flag Coffee,['Coffee & Tea'],"(30.24971, -97.75528)",78704.0,$,4.0,272,POINT (-97.75528 30.24971),TX,Travis,Austin,Bouldin,271303,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Once Over Coffee Bar,['Coffee & Tea'],"(30.2448539733887, -97.7570266723633)",78704.0,$,4.0,313,POINT (-97.7570266723633 30.2448539733887),TX,Travis,Austin,Bouldin,271303,1,False,True,True,False,False,False,False,False,False,strictly_coffee
La Patisserie,"['Desserts', 'Bakeries', 'Coffee & Tea']","(30.247668, -97.756206)",78704.0,$$,4.0,365,POINT (-97.75620600000001 30.247668),TX,Travis,Austin,Bouldin,271303,2,False,False,True,False,True,False,False,False,False,bakeries
Dolce Neve,"['Gelato', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea']","(30.247625, -97.755404)",78704.0,$,4.5,540,POINT (-97.755404 30.247625),TX,Travis,Austin,Bouldin,271303,1,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
